index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,team_name,player_name,location_x,location_y,end_location_x,end_location_y,outcome_name,statsbomb_xg
2478,3918952,2,00:14:53.599,59,53,16,Shot,Atlético San Luis,Javier Güemez López,99.8,40.2,120.0,22.8,Off T,0.042473163
2748,3918952,2,00:20:50.597,65,50,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,105.0,46.7,109.3,45.0,Saved,0.3067469
2808,3918952,2,00:22:53.443,67,53,16,Shot,Mazatlán,Eduard Alexander Bello Gil,105.1,26.4,117.1,36.7,Saved,0.07196403
2943,3918952,2,00:26:54.238,71,54,16,Shot,Mazatlán,Eduard Alexander Bello Gil,105.7,31.3,117.4,37.0,Saved,0.06340873
2995,3918952,2,00:27:45.129,72,45,16,Shot,Atlético San Luis,Leonardo Bonatini Lohner Maia,109.2,46.2,120.0,36.6,Goal,0.07509831
3129,3918952,2,00:32:18.207,77,18,16,Shot,Mazatlán,Facundo Ezequiel Almada,108.0,38.8,119.0,37.2,Saved,0.043209814
3242,3918952,2,00:35:52.381,80,52,16,Shot,Mazatlán,Ramiro Árciga Zárate,105.9,52.9,106.8,51.9,Blocked,0.03725004
3391,3918952,2,00:40:17.399,85,17,16,Shot,Mazatlán,Eduard Alexander Bello Gil,105.1,48.2,116.6,40.1,Saved,0.080743805
3463,3918952,2,00:42:00.089,87,0,16,Shot,Mazatlán,Andres Montaño,86.3,35.7,120.0,48.4,Off T,0.019326432
3518,3918952,2,00:44:08.243,89,8,16,Shot,Mazatlán,Eduard Alexander Bello Gil,95.1,59.3,113.4,0.1,Wayward,0.008416029
82,3919006,1,00:01:40.989,1,40,16,Shot,Guadalajara,Ricardo Marín Sánchez,109.3,33.0,118.3,36.8,Saved,0.097262904
158,3919006,1,00:02:47.501,2,47,16,Shot,Guadalajara,Ricardo Marín Sánchez,85.3,33.7,118.8,42.3,Saved,0.013976053
334,3919006,1,00:07:24.659,7,24,16,Shot,Guadalajara,Pavel Uriel Pérez Hernández,91.5,25.8,120.0,47.7,Off T,0.015114984
426,3919006,1,00:12:12.184,12,12,16,Shot,Guadalajara,Víctor Alfonso Guzmán Guzmán,108.0,40.0,120.0,38.4,Goal,0.7835
670,3919006,1,00:18:29.042,18,29,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,107.2,22.4,118.0,36.8,Saved,0.02248547
764,3919006,1,00:21:02.633,21,2,16,Shot,Mazatlán,Gustavo Javier Del Prete,105.2,51.6,118.3,43.6,Saved,0.104852065
1603,3919006,1,00:37:24.506,37,24,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,90.1,42.4,95.0,41.9,Blocked,0.020933542
1723,3919006,1,00:42:59.963,42,59,16,Shot,Mazatlán,Gustavo Javier Del Prete,96.4,51.1,105.4,47.6,Blocked,0.059201952
1932,3919006,2,00:00:44.281,45,44,16,Shot,Mazatlán,Andres Montaño,89.7,25.3,120.0,32.9,Off T,0.007243588
2173,3919006,2,00:05:20.054,50,20,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,108.1,27.3,120.0,35.3,Off T,0.10088176
2364,3919006,2,00:10:22.685,55,22,16,Shot,Guadalajara,Víctor Alfonso Guzmán Guzmán,105.9,41.7,120.0,37.4,Goal,0.21533614
2400,3919006,2,00:13:46.374,58,46,16,Shot,Guadalajara,Alan Mozo Rodríguez,98.3,57.4,111.3,46.1,Blocked,0.01918181
2519,3919006,2,00:15:54.135,60,54,16,Shot,Guadalajara,Mateo Chávez García,106.0,32.9,120.0,73.3,Wayward,0.10252309
2661,3919006,2,00:19:31.958,64,31,16,Shot,Mazatlán,Jesús Alonso Escoboza Lugo,93.6,51.8,120.0,41.2,Off T,0.021695036
2869,3919006,2,00:26:57.762,71,57,16,Shot,Mazatlán,Facundo Ezequiel Almada,111.4,35.0,120.0,49.2,Off T,0.13508472
3040,3919006,2,00:30:24.963,75,24,16,Shot,Mazatlán,Gustavo Javier Del Prete,100.1,56.7,117.7,42.6,Saved,0.025482532
3121,3919006,2,00:31:56.258,76,56,16,Shot,Guadalajara,Ricardo Marín Sánchez,110.7,38.8,120.0,50.0,Off T,0.091128156
3406,3919006,2,00:42:03.747,87,3,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,105.2,38.0,120.0,38.1,Goal,0.1890861
3446,3919006,2,00:43:41.424,88,41,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,112.2,38.3,115.1,38.7,Blocked,0.3038653
3490,3919006,2,00:45:31.186,90,31,16,Shot,Mazatlán,Facundo Ezequiel Almada,107.8,37.6,118.7,38.4,Saved,0.032832656
3526,3919006,2,00:46:24.381,91,24,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,112.9,46.8,113.5,46.4,Blocked,0.047406696
3534,3919006,2,00:46:57.370,91,57,16,Shot,Mazatlán,Jefferson Alfredo Intriago Mendoza,95.5,44.9,118.2,38.0,Saved,0.03295368
3563,3919006,2,00:48:31.244,93,31,16,Shot,Mazatlán,Luis Alejandro Olivas Salcedo,108.6,41.1,120.0,48.8,Off T,0.03465227
3583,3919006,2,00:49:42.416,94,42,16,Shot,Mazatlán,Luis Alejandro Olivas Salcedo,91.8,46.4,118.1,38.0,Saved,0.022019511
3631,3919006,2,00:54:34.126,99,34,16,Shot,Mazatlán,Jair Alberto Díaz Vázquez,105.2,41.9,108.0,41.8,Blocked,0.06155765
3638,3919006,2,00:54:35.860,99,35,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,110.2,47.9,120.0,36.9,Goal,0.0803762
355,3919086,1,00:06:42.478,6,42,16,Shot,Juárez,Luis Manuel Castro Cáceres,102.7,45.6,103.5,45.4,Blocked,0.06847735
369,3919086,1,00:07:19.539,7,19,16,Shot,Juárez,Francisco Javier Calvo Quesada,114.5,33.1,120.0,38.6,Post,0.079200834
429,3919086,1,00:08:21.408,8,21,16,Shot,Mazatlán,Gustavo Javier Del Prete,106.9,35.9,120.0,34.1,Off T,0.06472381
543,3919086,1,00:13:32.806,13,32,16,Shot,Mazatlán,Gustavo Javier Del Prete,98.4,44.0,108.8,42.8,Blocked,0.07544925
635,3919086,1,00:16:24.184,16,24,16,Shot,Juárez,Ángel Zaldívar Caviedes,112.2,34.3,120.0,33.9,Off T,0.06289684
873,3919086,1,00:21:59.464,21,59,16,Shot,Juárez,Dieter Daniel Villalpando Pérez,89.7,52.6,117.3,40.3,Saved,0.015758691
1059,3919086,1,00:27:19.694,27,19,16,Shot,Juárez,Luis Manuel Castro Cáceres,109.0,40.5,120.0,34.2,Off T,0.092624396
1206,3919086,1,00:30:29.542,30,29,16,Shot,Juárez,Ángel Zaldívar Caviedes,101.5,33.2,106.5,42.7,Wayward,0.025120022
1348,3919086,1,00:32:54.676,32,54,16,Shot,Mazatlán,David Josué Colmán Escobar,105.8,24.6,120.0,35.6,Off T,0.06415888
1401,3919086,1,00:34:52.381,34,52,16,Shot,Mazatlán,David Josué Colmán Escobar,99.8,34.6,102.8,35.2,Blocked,0.07055745
1407,3919086,1,00:35:33.676,35,33,16,Shot,Mazatlán,Gustavo Javier Del Prete,116.8,44.9,120.0,43.9,Post,0.14086245
1411,3919086,1,00:35:36.304,35,36,16,Shot,Mazatlán,Luis Gustavo Sánchez Saucedo,118.6,32.8,119.2,34.7,Blocked,0.07619886
1664,3919086,1,00:47:43.802,47,43,16,Shot,Juárez,Diego Campillo Del Campo,90.7,23.9,120.0,48.1,Off T,0.006683167
1755,3919086,1,00:50:56.789,50,56,16,Shot,Mazatlán,David Josué Colmán Escobar,96.7,51.1,109.3,41.3,Wayward,0.024078196
1874,3919086,2,00:01:54.616,46,54,16,Shot,Juárez,Ángel Zaldívar Caviedes,106.1,38.7,118.2,41.7,Saved,0.11207879
2242,3919086,2,00:10:51.161,55,51,16,Shot,Juárez,Ángel Zaldívar Caviedes,111.8,33.8,112.3,34.0,Blocked,0.056247078
2246,3919086,2,00:10:53.814,55,53,16,Shot,Juárez,Jesús Alejandro Venegas Vergara,89.7,32.5,95.0,33.4,Blocked,0.015062162
2250,3919086,2,00:10:56.389,55,56,16,Shot,Juárez,Aitor García Flores,91.7,48.6,95.6,43.9,Wayward,0.024324588
2342,3919086,2,00:13:31.762,58,31,16,Shot,Juárez,Avilés Hurtado Herrera,105.5,41.9,120.0,36.8,Goal,0.11187147
2370,3919086,2,00:15:15.811,60,15,16,Shot,Juárez,Aitor García Flores,99.4,26.4,117.6,40.6,Saved,0.033642266
2462,3919086,2,00:18:18.931,63,18,16,Shot,Juárez,Aitor García Flores,106.5,19.0,109.2,22.5,Blocked,0.006957862
2542,3919086,2,00:21:26.654,66,26,16,Shot,Juárez,Jesús Alejandro Venegas Vergara,111.6,44.2,120.0,41.6,Goal,0.44697282
2634,3919086,2,00:24:36.797,69,36,16,Shot,Juárez,Luis Manuel Castro Cáceres,103.3,27.0,117.5,36.6,Saved,0.03924549
2682,3919086,2,00:26:19.956,71,19,16,Shot,Juárez,Ralph Orquin,105.0,23.1,120.0,34.7,Off T,0.033600125
2873,3919086,2,00:31:12.561,76,12,16,Shot,Juárez,Aitor García Flores,91.6,38.5,118.1,39.8,Saved,0.03317532
2919,3919086,2,00:33:04.869,78,4,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,110.3,41.2,120.0,46.4,Off T,0.079240255
2930,3919086,2,00:33:29.261,78,29,16,Shot,Mazatlán,Gustavo Javier Del Prete,96.9,44.6,101.5,44.0,Blocked,0.07344415
2935,3919086,2,00:33:31.244,78,31,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,115.1,52.6,118.1,45.0,Saved,0.060846854
2939,3919086,2,00:33:32.857,78,32,16,Shot,Mazatlán,Eduard Alexander Bello Gil,116.8,43.2,118.7,43.7,Saved,0.49233174
3379,3919086,2,00:45:19.229,90,19,16,Shot,Mazatlán,Eduard Alexander Bello Gil,112.8,37.2,120.0,44.1,Post,0.27704313
3416,3919086,2,00:46:22.233,91,22,16,Shot,Juárez,Sebastián Pérez Bouquet Pérez,96.0,27.6,101.2,30.4,Blocked,0.025100235
3467,3919086,2,00:47:11.810,92,11,16,Shot,Mazatlán,Andres Montaño,100.4,33.1,119.8,40.2,Saved,0.054984074
3473,3919086,2,00:47:56.850,92,56,16,Shot,Mazatlán,Roberto Ismael Meraz Bernal,113.3,35.9,119.6,36.5,Saved,0.07570804
3489,3919086,2,00:48:16.371,93,16,16,Shot,Juárez,Sebastián Pérez Bouquet Pérez,112.0,50.1,116.1,44.7,Saved,0.3293591
3522,3919086,2,00:49:44.011,94,44,16,Shot,Juárez,Denzell Arturo García Bojorquez,89.5,48.9,120.0,42.2,Off T,0.020184536
47,3918981,1,00:01:35.606,1,35,16,Shot,León,Federico Sebastián Viñas Barboza,108.2,25.2,117.1,37.1,Saved,0.05647556
50,3918981,1,00:01:37.592,1,37,16,Shot,León,José David Ramírez García,101.8,45.9,120.0,31.9,Off T,0.061709873
291,3918981,1,00:08:08.459,8,8,16,Shot,León,Alan Damián Medina Silva,97.7,28.9,120.0,45.9,Off T,0.032069683
359,3918981,1,00:10:29.831,10,29,16,Shot,Mazatlán,Facundo Ezequiel Almada,112.4,36.9,120.0,36.7,Off T,0.09483533
437,3918981,1,00:12:48.660,12,48,16,Shot,Mazatlán,Andres Montaño,92.3,32.0,97.4,33.2,Blocked,0.026668333
516,3918981,1,00:13:58.272,13,58,16,Shot,León,Federico Sebastián Viñas Barboza,109.6,37.0,120.0,38.7,Goal,0.27453846
763,3918981,1,00:21:49.250,21,49,16,Shot,Mazatlán,Gustavo Javier Del Prete,105.9,34.0,120.0,40.2,Goal,0.16588262
814,3918981,1,00:24:38.281,24,38,16,Shot,León,Adonis Uriel Frías,112.6,37.5,118.9,40.5,Saved,0.12540442
828,3918981,1,00:24:56.970,24,56,16,Shot,León,Fidel Daniel Ambríz González,110.6,36.9,118.7,39.5,Saved,0.19949463
950,3918981,1,00:28:06.259,28,6,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,94.1,36.7,120.0,39.1,Goal,0.033660766
1033,3918981,1,00:30:50.582,30,50,16,Shot,Mazatlán,Andres Montaño,90.3,40.0,116.4,38.5,Saved,0.023317022
1048,3918981,1,00:31:29,31,29,16,Shot,León,Alan Damián Medina Silva,98.0,30.3,100.9,31.7,Blocked,0.033127412
1740,3918981,2,00:00:52.811,45,52,16,Shot,León,Federico Sebastián Viñas Barboza,105.3,35.1,107.9,35.5,Blocked,0.06672476
1806,3918981,2,00:03:10.458,48,10,16,Shot,León,Federico Sebastián Viñas Barboza,108.1,36.7,120.0,48.1,Off T,0.04208312
1896,3918981,2,00:11:56.374,56,56,16,Shot,León,Ángel Israel Mena Delgado,108.0,40.0,120.0,43.3,Goal,0.7835
1992,3918981,2,00:16:20.567,61,20,16,Shot,Mazatlán,Eduard Alexander Bello Gil,109.2,41.3,120.0,61.6,Wayward,0.06298046
2158,3918981,2,00:20:36.133,65,36,16,Shot,León,Gonzalo Nápoli Soria,92.5,29.1,117.9,39.0,Saved,0.024751114
2241,3918981,2,00:22:20.181,67,20,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,111.8,23.2,117.7,36.5,Saved,0.015896944
2247,3918981,2,00:22:54.357,67,54,16,Shot,Mazatlán,Eduard Alexander Bello Gil,112.1,32.9,119.0,41.8,Saved,0.051737748
2385,3918981,2,00:28:39.356,73,39,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,94.3,48.1,102.7,46.7,Blocked,0.05472849
2439,3918981,2,00:30:21.485,75,21,16,Shot,Mazatlán,Andres Montaño,95.9,40.4,120.0,33.9,Off T,0.06088836
2622,3918981,2,00:36:45.655,81,45,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,114.4,17.1,120.0,46.9,Off T,0.008971356
2651,3918981,2,00:38:15.418,83,15,16,Shot,Mazatlán,Jefferson Alfredo Intriago Mendoza,94.5,46.9,120.0,46.2,Off T,0.018150646
2880,3918981,2,00:45:06.162,90,6,16,Shot,León,Fidel Daniel Ambríz González,40.4,54.3,100.4,28.6,Wayward,0.013207139
90,3919033,1,00:01:36.829,1,36,16,Shot,Mazatlán,Gustavo Javier Del Prete,103.9,41.5,120.0,48.3,Off T,0.23271266
268,3919033,1,00:05:20.744,5,20,16,Shot,Mazatlán,Jefferson Alfredo Intriago Mendoza,95.1,31.6,120.0,34.9,Off T,0.02977627
845,3919033,1,00:19:33.407,19,33,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,107.8,43.9,117.9,41.2,Saved,0.114954405
880,3919033,1,00:21:42.966,21,42,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,106.5,41.7,107.6,41.8,Blocked,0.13317573
1050,3919033,1,00:32:48.584,32,48,16,Shot,Necaxa,José Antonio Paradela,87.4,39.9,95.9,40.3,Blocked,0.025181346
1324,3919033,1,00:41:03.538,41,3,16,Shot,Necaxa,Alán Isidro Montes Castro,113.9,34.7,117.7,36.5,Saved,0.1393212
1368,3919033,1,00:42:21.847,42,21,16,Shot,Necaxa,Diber Armando Cambindo Abonia,104.2,31.1,118.2,36.6,Saved,0.049096327
1390,3919033,1,00:43:09.537,43,9,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,112.0,35.7,113.5,36.9,Blocked,0.0755486
1402,3919033,1,00:43:26.923,43,26,16,Shot,Necaxa,Diber Armando Cambindo Abonia,102.0,26.3,116.9,40.3,Saved,0.023143023
1408,3919033,1,00:44:25.148,44,25,16,Shot,Necaxa,Alexis Francisco Peña López,107.3,47.4,120.0,70.0,Wayward,0.03297898
1454,3919033,1,00:47:38.129,47,38,16,Shot,Necaxa,Diber Armando Cambindo Abonia,108.0,40.0,120.0,44.5,Off T,0.7835
1556,3919033,1,00:51:11.993,51,11,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,113.5,48.2,117.2,44.8,Saved,0.20881063
1831,3919033,2,00:04:02.082,49,2,16,Shot,Mazatlán,David Josué Colmán Escobar,101.1,40.7,104.2,40.6,Blocked,0.08625977
1954,3919033,2,00:07:01.323,52,1,16,Shot,Mazatlán,Brian Alejandro Rubio Rodríguez,112.6,37.1,117.6,38.6,Saved,0.62347335
2088,3919033,2,00:11:03.152,56,3,16,Shot,Mazatlán,Ventura Alvarado Aispuro,112.9,46.2,120.0,44.5,Off T,0.054660536
2147,3919033,2,00:13:18.866,58,18,16,Shot,Mazatlán,Andres Montaño,103.1,29.2,120.0,43.4,Goal,0.03995785
2175,3919033,2,00:14:55.919,59,55,16,Shot,Necaxa,Bryan Eduardo Garnica Cortéz,107.5,51.0,111.9,46.0,Blocked,0.093383685
2177,3919033,2,00:14:56.176,59,56,16,Shot,Necaxa,Diber Armando Cambindo Abonia,111.2,45.4,120.0,36.8,Goal,0.11546918
2210,3919033,2,00:16:25.703,61,25,16,Shot,Mazatlán,Andres Montaño,87.9,39.8,118.0,44.7,Saved Off Target,0.022450019
2390,3919033,2,00:21:05.828,66,5,16,Shot,Mazatlán,Gustavo Javier Del Prete,109.6,34.8,117.4,37.9,Saved,0.059382677
2577,3919033,2,00:24:52.590,69,52,16,Shot,Mazatlán,Edgar Yoel Bárcenas Herrera,118.0,35.9,120.0,35.7,Off T,0.48792753
2610,3919033,2,00:26:24.138,71,24,16,Shot,Mazatlán,Sergio Adrián Flores Reyes,94.7,46.0,116.4,39.4,Saved,0.03042991
2941,3919033,2,00:33:59.174,78,59,16,Shot,Mazatlán,Gustavo Javier Del Prete,101.2,39.9,120.0,42.9,Goal,0.14928243
93,3919067,1,00:03:45.800,3,45,16,Shot,Mazatlán,David Josué Colmán Escobar,90.1,26.7,95.8,29.2,Blocked,0.013635001
492,3919067,1,00:12:32.504,12,32,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,100.9,52.0,120.0,35.6,Off T,0.07321159
612,3919067,1,00:16:02.904,16,2,16,Shot,Mazatlán,Andres Montaño,85.7,38.4,90.4,38.6,Blocked,0.018785186
626,3919067,1,00:17:05.853,17,5,16,Shot,Mazatlán,Luis Gustavo Sánchez Saucedo,115.2,37.0,118.6,38.6,Saved,0.14128421
665,3919067,1,00:19:44.353,19,44,16,Shot,Mazatlán,Facundo Ezequiel Almada,112.0,31.5,120.0,37.3,Off T,0.046762023
793,3919067,1,00:23:28.322,23,28,16,Shot,Pumas UNAM,César Saúl Huerta Valera,99.8,21.2,118.0,36.7,Saved,0.010337661
858,3919067,1,00:26:38.096,26,38,16,Shot,Pumas UNAM,Eduardo Antonio Salvio,94.6,24.4,103.1,29.8,Blocked,0.019810135
1363,3919067,1,00:39:11.263,39,11,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,114.8,30.4,120.0,34.4,Off T,0.09227952
1536,3919067,1,00:44:53.015,44,53,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,114.5,54.5,120.0,44.8,Off T,0.031689245
1604,3919067,1,00:47:12.463,47,12,16,Shot,Mazatlán,Ramiro Árciga Zárate,104.2,59.0,117.1,43.0,Saved,0.009269949
1938,3919067,2,00:09:18.655,54,18,16,Shot,Mazatlán,Gustavo Javier Del Prete,111.4,46.2,120.0,45.2,Off T,0.116146915
2150,3919067,2,00:17:55.197,62,55,16,Shot,Pumas UNAM,Eduardo Antonio Salvio,103.0,51.8,120.0,48.5,Off T,0.11098317
2178,3919067,2,00:18:27.038,63,27,16,Shot,Mazatlán,Ramiro Árciga Zárate,98.2,52.8,120.0,44.9,Off T,0.06737978
2196,3919067,2,00:19:16.346,64,16,16,Shot,Pumas UNAM,Eduardo Antonio Salvio,96.0,48.5,101.0,47.1,Blocked,0.032708928
2263,3919067,2,00:21:02.603,66,2,16,Shot,Pumas UNAM,Rogelio Gabriel Funes Mori,100.4,39.2,120.0,37.0,Goal,0.06532082
2403,3919067,2,00:24:36.682,69,36,16,Shot,Pumas UNAM,César Saúl Huerta Valera,103.7,53.9,117.0,42.6,Saved,0.037276357
2631,3919067,2,00:30:00.652,75,0,16,Shot,Pumas UNAM,Eduardo Antonio Salvio,108.9,32.7,118.2,39.3,Saved,0.15640634
2635,3919067,2,00:30:02.926,75,2,16,Shot,Pumas UNAM,Pablo Bennevendo Peña,110.0,39.9,111.1,39.6,Blocked,0.07729915
2640,3919067,2,00:30:06.919,75,6,16,Shot,Pumas UNAM,César Saúl Huerta Valera,105.3,23.9,111.9,42.0,Wayward,0.024387045
2838,3919067,2,00:34:06.086,79,6,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,112.3,48.6,118.7,42.6,Saved,0.07716982
2943,3919067,2,00:36:57.208,81,57,16,Shot,Pumas UNAM,César Saúl Huerta Valera,110.2,31.2,119.2,37.8,Saved,0.038084812
3061,3919067,2,00:41:34.551,86,34,16,Shot,Pumas UNAM,César Saúl Huerta Valera,112.3,26.4,120.0,37.6,Goal,0.03139359
3222,3919067,2,00:46:25.766,91,25,16,Shot,Mazatlán,Andres Montaño,88.9,36.7,120.0,45.4,Off T,0.014063059
3230,3919067,2,00:46:59.687,91,59,16,Shot,Pumas UNAM,Leonardo Gabriel Suárez,81.8,44.6,120.0,37.6,Goal,0.010026039
17,3919059,1,00:00:10.339,0,10,16,Shot,Mazatlán,David Josué Colmán Escobar,92.8,37.4,117.7,36.5,Saved,0.042183243
88,3919059,1,00:02:36.261,2,36,16,Shot,Tijuana,Kevin Castañeda Vargas,96.8,49.7,120.0,42.2,Off T,0.02015787
124,3919059,1,00:03:25.886,3,25,16,Shot,Mazatlán,Alan Medina Camacho,102.8,47.2,117.5,43.7,Saved,0.06456295
182,3919059,1,00:05:01.164,5,1,16,Shot,Tijuana,Kevin Castañeda Vargas,89.7,44.5,120.0,44.5,Off T,0.023006659
326,3919059,1,00:08:19.665,8,19,16,Shot,Mazatlán,Alan Medina Camacho,100.0,42.1,102.2,41.9,Blocked,0.040274594
389,3919059,1,00:10:11.526,10,11,16,Shot,Mazatlán,David Josué Colmán Escobar,105.9,24.0,117.5,34.9,Saved,0.035116497
444,3919059,1,00:12:04.591,12,4,16,Shot,Tijuana,Nicolás Andrés Díaz Huincales,98.3,26.2,118.1,39.5,Saved,0.032342862
771,3919059,1,00:18:05.553,18,5,16,Shot,Mazatlán,David Josué Colmán Escobar,98.8,47.7,106.5,45.3,Blocked,0.043282427
1186,3919059,1,00:27:14.066,27,14,16,Shot,Tijuana,Francisco Contreras Báez,94.5,22.9,99.1,26.0,Blocked,0.008653925
1339,3919059,1,00:30:27.916,30,27,16,Shot,Mazatlán,David Josué Colmán Escobar,98.9,34.8,120.0,52.7,Off T,0.05561362
1357,3919059,1,00:31:14.097,31,14,16,Shot,Tijuana,Efraín Álvarez,105.5,22.7,118.2,37.4,Saved,0.04088196
1699,3919059,1,00:40:42.677,40,42,16,Shot,Mazatlán,Luis Antonio Amarilla Lencina,116.1,42.5,120.0,41.4,Goal,0.5387287
1766,3919059,1,00:44:14.029,44,14,16,Shot,Tijuana,Efraín Álvarez,99.7,27.9,117.6,38.6,Saved,0.047842562
2102,3919059,2,00:06:45.735,51,45,16,Shot,Mazatlán,David Josué Colmán Escobar,95.4,36.0,120.0,36.4,Off T,0.055261876
2288,3919059,2,00:10:21.983,55,21,16,Shot,Mazatlán,Alan Medina Camacho,99.2,43.5,101.6,43.3,Blocked,0.088044
2292,3919059,2,00:10:23.956,55,23,16,Shot,Mazatlán,Andres Montaño,93.6,37.1,100.0,38.0,Blocked,0.03426364
2355,3919059,2,00:12:31.413,57,31,16,Shot,Tijuana,Efraín Álvarez,104.5,44.7,108.3,43.7,Blocked,0.113208614
2460,3919059,2,00:15:08.303,60,8,16,Shot,Tijuana,Efraín Álvarez,99.1,33.0,101.4,33.7,Blocked,0.028333649
2627,3919059,2,00:19:45.752,64,45,16,Shot,Tijuana,Efraín Álvarez,88.4,36.7,118.5,36.8,Saved,0.02534036
2758,3919059,2,00:25:02.602,70,2,16,Shot,Mazatlán,David Josué Colmán Escobar,106.7,28.2,108.0,29.5,Blocked,0.04953308
2762,3919059,2,00:25:05.384,70,5,16,Shot,Mazatlán,Salvador Rodríguez Morales,94.5,29.6,117.0,36.5,Saved,0.023153696
2853,3919059,2,00:28:10.754,73,10,16,Shot,Tijuana,Lucas Rodríguez,106.1,35.3,120.0,42.7,Off T,0.048579086
3373,3919059,2,00:42:34.343,87,34,16,Shot,Tijuana,Kevin Castañeda Vargas,91.8,48.5,120.0,65.3,Wayward,0.016562464
3489,3919059,2,00:46:25.995,91,25,16,Shot,Mazatlán,Eduard Alexander Bello Gil,93.8,31.7,120.0,36.5,Goal,0.04640871
3612,3919059,2,00:50:15.216,95,15,16,Shot,Tijuana,Jaime Alvarez,105.9,53.0,111.8,49.9,Wayward,0.032080736
216,3918973,1,00:03:17.740,3,17,16,Shot,Atlético San Luis,Vitor Samuel Ferreira Arantes,90.2,55.0,115.0,43.1,Saved,0.0076573263
342,3918973,1,00:07:18.784,7,18,16,Shot,Atlético San Luis,Sébastien Antoine Luc Salles Lamonge,108.0,10.9,119.3,36.1,Saved,0.0070705507
345,3918973,1,00:07:20.833,7,20,16,Shot,Atlético San Luis,Leonardo Bonatini Lohner Maia,117.9,35.0,119.2,36.5,Saved,0.28066444
422,3918973,1,00:09:05.709,9,5,16,Shot,Monterrey,Sergio Canales Madrazo,110.2,45.9,110.8,45.3,Blocked,0.043319326
668,3918973,1,00:14:09.825,14,9,16,Shot,Monterrey,Brandon Vázquez Toledo,104.0,34.1,120.0,43.3,Goal,0.026463766
909,3918973,1,00:21:08.010,21,8,16,Shot,Atlético San Luis,Sébastien Antoine Luc Salles Lamonge,97.1,50.0,106.1,39.3,Wayward,0.021902239
1072,3918973,1,00:25:10.796,25,10,16,Shot,Atlético San Luis,Javier Güemez López,89.7,41.3,115.3,39.8,Saved,0.02422325
1088,3918973,1,00:25:38.998,25,38,16,Shot,Monterrey,Brandon Vázquez Toledo,93.9,36.4,116.2,40.5,Saved,0.031590164
1112,3918973,1,00:26:17.032,26,17,16,Shot,Monterrey,Germán Berterame,90.9,45.8,120.0,44.9,Off T,0.033298828
1359,3918973,1,00:31:36.250,31,36,16,Shot,Atlético San Luis,Mateo Klimowicz,96.0,32.2,120.0,43.4,Goal,0.04097928
1498,3918973,1,00:35:08.831,35,8,16,Shot,Monterrey,Jorge Agustín Rodríguez,96.9,29.3,100.7,31.6,Blocked,0.028412718
1520,3918973,1,00:35:24.045,35,24,16,Shot,Monterrey,Sebastián Ignacio Vegas Orellana,92.8,21.2,101.6,28.7,Blocked,0.008233621
1650,3918973,1,00:38:13.669,38,13,16,Shot,Monterrey,Brandon Vázquez Toledo,106.4,36.1,120.0,43.4,Goal,0.36697507
1966,3918973,1,00:45:35.403,45,35,16,Shot,Monterrey,Maximiliano Eduardo Meza,107.5,27.5,109.0,29.1,Blocked,0.0696796
2551,3918973,2,00:07:43.097,52,43,16,Shot,Monterrey,Sergio Canales Madrazo,96.6,46.5,100.2,45.6,Blocked,0.044809386
2734,3918973,2,00:10:57.146,55,57,16,Shot,Monterrey,Sergio Canales Madrazo,93.4,34.9,120.0,43.2,Goal,0.042751703
2900,3918973,2,00:16:08.006,61,8,16,Shot,Atlético San Luis,Mateo Klimowicz,98.7,48.1,120.0,34.1,Off T,0.056988917
3127,3918973,2,00:21:30.546,66,30,16,Shot,Monterrey,Brandon Vázquez Toledo,104.8,40.2,120.0,22.8,Off T,0.0416486
3621,3918973,2,00:32:30.708,77,30,16,Shot,Atlético San Luis,Vitor Samuel Ferreira Arantes,104.0,53.2,111.1,48.7,Blocked,0.032627005
3658,3918973,2,00:34:45.881,79,45,16,Shot,Monterrey,Jordi Cortizo de la Piedra,99.8,29.7,120.0,49.6,Off T,0.05780242
